position,tyreLife,trackTemp,airTemp,humidity,rainfall,speedTrap,gapAhead,gapBehind,lapTime,pitLoss,_source_year,hasGapAhead,hasGapBehind,positions_lost,gap_to_physical_car,has_drop_zone_data,pace_drop_ratio,tire_life_ratio,pace_trend,gapAhead_trend,team_Alfa Romeo,team_AlphaTauri,team_Alpine,team_Aston Martin,team_Ferrari,team_Haas F1 Team,team_Kick Sauber,team_McLaren,team_Mercedes,team_RB,team_Racing Bulls,team_Red Bull Racing,team_Williams,team_nan,target_y
7,18,29.2,23.6,58,0,276.0,2.542,3.513,89.916,20.0,2023,1,1,2,16.487,1,1.0,0.72,0.0,1.1389999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,19,29.6,23.7,57,0,278.0,1.4929999999999999,3.225,88.128,20.0,2023,1,1,2,16.775,1,1.0,0.76,0.0,0.18999999999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,20,30.0,23.8,57,0,275.0,1.501,3.954,87.856,20.0,2023,1,1,2,16.046,1,1.0,0.8,0.0,-1.041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,21,30.3,23.8,56,0,277.0,0.9560000000000001,3.964,86.378,20.0,2023,1,1,2,16.036,1,1.0,0.84,0.0,-0.5369999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,22,30.4,23.9,57,0,277.0,0.598,3.6630000000000003,86.077,20.0,2023,1,1,2,16.337,1,1.0,0.88,0.0,-0.9029999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,23,30.7,24.0,59,0,278.0,0.24,3.635,85.607,20.0,2023,1,1,2,16.365000000000002,1,1.0,0.92,0.0,-0.7160000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,24,30.7,23.9,58,0,279.0,0.121,3.34,86.578,20.0,2023,1,1,0,999.0,0,1.0113425304005514,0.96,0.011342530400551443,-0.477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,1,29.1,21.2,84,0,169.0,1.391,1.863,165.811,20.0,2023,1,1,0,999.0,0,1.0,0.04,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2,43.1,25.2,44,0,274.0,0.066,0.022,80.527,20.0,2023,1,1,0,999.0,0,1.0,0.06666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,3,42.8,25.3,45,0,277.0,0.081,0.062,80.105,20.0,2023,1,1,0,999.0,0,1.0,0.1,0.0,-1.31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,4,42.8,25.4,45,0,271.0,0.045,0.05,79.356,20.0,2023,1,1,0,999.0,0,1.0,0.13333333333333333,0.0,-0.021000000000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,5,42.4,25.5,44,0,273.0,0.032,0.151,78.736,20.0,2023,1,1,0,999.0,0,1.0,0.16666666666666666,0.0,-0.049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,6,41.6,25.4,44,0,275.0,0.162,0.022,78.958,20.0,2023,1,1,0,999.0,0,1.0028195488721803,0.2,0.0028195488721802775,0.117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,7,41.4,25.4,44,0,275.0,0.116,0.016,78.651,20.0,2023,1,1,0,999.0,0,1.0,0.23333333333333334,0.0,0.084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,8,40.9,25.4,44,0,275.0,0.53,0.13,79.051,20.0,2023,1,1,4,1.079,1,1.005085758604468,0.26666666666666666,0.0022662097322876384,0.368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,9,41.2,25.5,43,0,277.0,1.053,0.11,78.829,20.0,2023,1,1,3,0.935000000000002,1,1.0022631625789882,0.3,0.002263162578988176,0.9369999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,10,40.9,25.5,42,0,276.0,1.156,0.156,78.173,20.0,2023,1,1,0,999.0,0,1.0,0.3333333333333333,-0.005085758604467916,0.6259999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,11,40.2,25.4,43,0,277.0,0.8170000000000001,0.392,77.926,20.0,2023,1,1,0,999.0,0,1.0,0.36666666666666664,-0.002263162578988176,-0.23599999999999988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,12,40.0,25.3,44,0,277.0,0.1,0.312,78.23,20.0,2023,1,1,2,4.132999999999997,1,1.0039011369761055,0.4,0.0039011369761055015,-1.0559999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,13,40.1,25.4,43,0,278.0,0.10200000000000001,0.246,78.084,20.0,2023,1,1,2,5.971,1,1.0020275646125811,0.43333333333333335,0.002027564612581134,-0.7150000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,14,40.1,25.4,43,0,277.0,0.213,0.218,78.422,20.0,2023,1,1,2,6.311,1,1.0063650129610142,0.4666666666666667,0.0024638759849087144,0.11299999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,15,39.9,25.3,43,0,278.0,0.519,0.341,78.189,20.0,2023,1,1,4,29.332,1,1.003374996791828,0.5,0.0013474321792468213,0.41700000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,16,39.5,25.3,44,0,278.0,0.59,0.34700000000000003,78.31,20.0,2023,1,1,0,999.0,0,1.0049277519698174,0.5333333333333333,-0.001437260991196787,0.377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,17,39.5,25.3,44,0,278.0,0.484,0.327,78.254,20.0,2023,1,1,0,999.0,0,1.0042091214742193,0.5666666666666667,0.0008341246823913018,-0.03500000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,18,39.8,25.2,44,0,276.0,0.676,0.318,78.37,20.0,2023,1,1,0,999.0,0,1.0056977132151015,0.6,0.0007699612452840565,0.08600000000000008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,19,39.9,25.3,42,0,274.0,0.884,0.301,78.207,20.0,2023,1,1,0,999.0,0,1.0036059851654133,0.6333333333333333,-0.0006031363088059294,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,20,39.9,25.3,42,0,273.0,0.973,0.545,78.121,20.0,2023,1,1,0,999.0,0,1.0025023740471728,0.6666666666666666,-0.00319533916792869,0.29699999999999993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,21,39.7,25.3,43,0,273.0,1.278,0.361,78.311,20.0,2023,1,1,0,999.0,0,1.004940584657239,0.7,0.0013345994918256832,0.394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,22,39.1,25.4,43,0,278.0,0.664,0.854,77.393,20.0,2023,1,1,0,999.0,0,1.0,0.7333333333333333,-0.002502374047172795,-0.30899999999999994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,23,39.1,25.3,43,0,277.0,0.711,0.723,78.053,20.0,2023,1,1,0,999.0,0,1.0085279030403267,0.7666666666666667,0.0035873183830876787,-0.5670000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,24,39.0,25.4,42,0,279.0,0.23,0.878,77.431,20.0,2023,1,1,0,999.0,0,1.0004910004780794,0.8,0.0004910004780793731,-0.43400000000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,25,39.0,25.4,42,0,279.0,0.40900000000000003,0.854,77.643,20.0,2023,1,1,0,999.0,0,1.003230266303154,0.8333333333333334,-0.005297636737172651,-0.30199999999999994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,26,38.6,25.3,42,0,278.0,0.759,1.017,77.716,20.0,2023,1,1,0,999.0,0,1.004173504063675,0.8666666666666667,0.003682503585595631,0.529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,27,38.8,25.3,42,0,278.0,0.763,1.297,77.322,20.0,2023,1,1,0,999.0,0,1.0,0.9,-0.003230266303154039,0.354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,28,39.1,25.4,42,0,279.0,0.781,1.443,77.334,20.0,2023,1,1,0,999.0,0,1.000155195157911,0.9333333333333333,-0.004018308905763934,0.02200000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,29,38.9,25.4,41,0,279.0,0.982,1.1360000000000001,77.372,20.0,2023,1,1,0,999.0,0,1.0006466464912962,0.9666666666666667,0.0006466464912961989,0.21899999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,30,38.8,25.5,41,0,279.0,1.504,0.9530000000000001,77.742,20.0,2023,1,1,0,999.0,0,1.0054318305268877,1.0,0.005276635368976601,0.723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8,31,38.6,25.6,41,0,278.0,14.159,3.949,95.467,20.0,2023,1,1,0,999.0,0,1.2346680116913684,1.0333333333333334,0.23402136520007222,13.177000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,1,38.4,25.6,40,0,278.0,4.335,4.303,78.165,20.0,2023,1,1,0,999.0,0,1.0,0.025,-0.005431830526887671,2.831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,2,38.4,25.6,40,0,280.0,0.6960000000000001,7.11,75.65,20.0,2023,1,1,0,999.0,0,1.0,0.05,-0.23466801169136842,-13.463000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,3,38.4,25.5,41,0,280.0,0.11900000000000001,6.792,78.357,20.0,2023,1,1,0,999.0,0,1.035783212161269,0.075,0.035783212161268896,-4.216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,4,37.9,25.5,41,0,280.0,0.65,7.383,77.159,20.0,2023,1,1,0,999.0,0,1.0199471249173826,0.1,0.019947124917382597,-0.04600000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,5,37.9,25.4,41,0,282.0,0.359,7.375,77.688,20.0,2023,1,1,0,999.0,0,1.0269398545935227,0.125,-0.008843357567746235,0.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,6,37.6,25.3,41,0,279.0,0.505,7.656,77.711,20.0,2023,1,1,0,999.0,0,1.0272438863185722,0.15,0.007296761401189622,-0.14500000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,7,37.5,25.3,41,0,278.0,0.886,8.684,77.167,20.0,2023,1,1,2,7.151000000000002,1,1.0200528750826172,0.175,-0.006886979510905444,0.527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,8,36.8,25.3,41,0,281.0,1.004,9.729,77.293,20.0,2023,1,1,2,6.959999999999999,1,1.0217184401850627,0.2,-0.005525446133509471,0.499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,9,36.7,25.3,41,0,282.0,0.9430000000000001,11.095,76.962,20.0,2023,1,1,2,7.17,1,1.0173430270984798,0.225,-0.0027098479841374257,0.05700000000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,10,36.8,25.3,41,0,281.0,0.88,12.581,76.588,20.0,2023,1,1,2,7.545999999999999,1,1.0123992068737606,0.25,-0.009319233311302133,-0.124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,11,36.5,25.3,41,0,281.0,0.993,14.19,76.58,20.0,2023,1,1,2,7.76,1,1.012293456708526,0.275,-0.005049570389953795,0.04999999999999993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,12,36.4,25.2,42,0,283.0,1.073,15.707,76.529,20.0,2023,1,1,2,7.805999999999999,1,1.0116192994051552,0.3,-0.0007799074686054563,0.19299999999999995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,13,36.3,25.2,42,0,283.0,0.193,6.813,76.88,20.0,2023,1,1,2,7.542,1,1.0162590879048248,0.325,0.00396563119629878,-0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,14,36.3,25.2,42,0,277.0,1.88,7.543,78.833,20.0,2023,1,1,2,7.258999999999999,1,1.0420753469927295,0.35,0.030456047587574364,0.8069999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,15,36.1,25.0,43,0,282.0,1.51,6.466,76.85,20.0,2023,1,1,2,7.132,1,1.015862524785195,0.375,-0.000396563119629878,1.317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,16,36.0,25.0,43,0,283.0,1.035,5.284,76.257,20.0,2023,1,1,2,7.264000000000001,1,1.0080237937871779,0.4,-0.03405155320555164,-0.845,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,17,36.0,25.1,42,0,282.0,1.334,6.678,76.86,20.0,2023,1,1,2,7.413,1,1.0159947124917381,0.425,0.00013218770654321865,-0.17599999999999993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,18,35.8,25.0,42,0,281.0,1.101,6.18,76.781,20.0,2023,1,1,2,7.448999999999998,1,1.0149504296100462,0.45,0.006926635822868343,0.06600000000000006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,19,35.8,25.0,43,0,281.0,1.294,5.026,77.11,20.0,2023,1,1,2,7.087999999999999,1,1.0192994051553206,0.475,0.0033046926635824647,-0.040000000000000036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,20,35.7,25.0,43,0,282.0,0.5750000000000001,3.749,78.294,20.0,2023,1,1,2,6.699000000000002,1,1.0349504296100462,0.5,0.020000000000000018,-0.5259999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,21,35.7,25.0,43,0,275.0,0.611,0.755,86.237,20.0,2023,1,1,2,7.361999999999998,1,1.1399471249173825,0.525,0.1206477197620619,-0.683,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,22,35.2,24.9,42,0,269.0,1.884,2.673,91.341,20.0,2023,1,1,2,7.828000000000001,1,1.2074157303370785,0.55,0.17246530072703226,1.3089999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,23,35.1,24.8,42,1,264.0,2.209,11.128,115.141,20.0,2023,1,1,2,8.149000000000001,1,1.5220224719101123,0.575,0.3820753469927298,1.598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,34.7,24.7,43,1,266.0,0.5670000000000001,6.98,99.603,20.0,2023,1,1,2,8.326,1,1.0,0.04,-0.2074157303370785,-1.3169999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,2,34.0,24.6,44,1,245.0,1.045,7.005,101.277,20.0,2023,1,1,0,999.0,0,1.0168067226890758,0.08,-0.5052157492210365,-1.1640000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,3,32.8,24.3,48,1,254.0,0.321,7.281,103.278,20.0,2023,1,1,2,8.064999999999998,1,1.0368964790217163,0.12,0.03689647902171633,-0.24600000000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,4,31.7,24.0,49,1,244.0,0.672,6.058,103.378,20.0,2023,1,1,2,8.020000000000001,1,1.0379004648454364,0.16,0.021093742156360618,-0.3729999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,5,30.1,24.0,52,1,247.0,0.47500000000000003,4.322,105.199,20.0,2023,1,1,0,999.0,0,1.0561830466953808,0.2,0.019286567673664434,0.15400000000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,6,29.6,23.9,51,1,243.0,0.039,4.811,103.041,20.0,2023,1,1,2,7.972999999999999,1,1.0345170326194995,0.24,-0.0033834322259369554,-0.633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,7,29.2,23.6,58,1,235.0,0.195,3.7439999999999998,102.396,20.0,2023,1,1,2,7.881999999999998,1,1.0280413240565043,0.28,-0.028141722638876487,-0.28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,8,28.7,23.5,58,1,236.0,0.047,2.561,102.287,20.0,2023,1,1,2,8.028999999999998,1,1.0269469795086494,0.32,-0.007570053110850017,0.008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,9,28.2,23.3,62,1,239.0,0.145,0.9590000000000001,101.315,20.0,2023,1,1,2,7.960000000000001,1,1.0171882373020893,0.36,-0.010853086754414987,-0.05000000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,10,27.7,23.0,65,1,264.0,1.2730000000000001,0.231,98.957,20.0,2023,1,1,5,5.606999999999999,1,1.0,0.4,-0.026946979508649438,1.2260000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,11,27.2,23.0,66,1,271.0,0.666,0.709,97.636,20.0,2023,1,1,5,5.405000000000001,1,1.0,0.44,-0.017188237302089293,0.521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,12,27.4,23.1,66,1,274.0,0.081,0.921,96.203,20.0,2023,1,1,5,5.369999999999997,1,1.0,0.48,0.0,-1.1920000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,13,27.4,23.1,65,1,274.0,0.163,0.709,94.539,20.0,2023,1,1,5,4.910000000000004,1,1.0,0.52,0.0,-0.503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,14,27.6,23.1,65,1,275.0,0.455,0.07200000000000001,92.866,20.0,2023,1,1,5,4.454000000000001,1,1.0,0.56,0.0,0.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,15,27.8,23.3,63,0,273.0,0.801,0.049,93.757,20.0,2023,1,1,0,999.0,0,1.0095944694506063,0.6,0.009594469450606269,0.638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,16,28.1,23.4,62,0,275.0,0.181,1.298,89.68,20.0,2023,1,1,5,0.36699999999999705,1,1.0,0.64,0.0,-0.274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,17,28.7,23.5,62,0,271.0,0.179,2.34,89.667,20.0,2023,1,1,5,0.113999999999997,1,1.0,0.68,-0.009594469450606269,-0.6220000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,18,29.0,23.6,59,0,276.0,0.305,2.9370000000000003,89.415,20.0,2023,1,1,4,3.192999999999998,1,1.0,0.72,0.0,0.124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,19,29.6,23.7,57,0,276.0,0.23600000000000002,4.123,87.735,20.0,2023,1,1,4,2.8,1,1.0,0.76,0.0,0.05700000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,20,30.0,23.8,57,0,277.0,0.644,5.606,86.304,20.0,2023,1,1,4,1.248000000000001,1,1.0,0.8,0.0,0.339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,21,30.3,23.8,56,0,279.0,0.535,6.763,85.242,20.0,2023,1,1,4,0.111999999999998,1,1.0,0.84,0.0,0.29900000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,22,30.4,23.9,57,0,278.0,0.718,7.548,84.651,20.0,2023,1,1,2,12.451999999999998,1,1.0,0.88,0.0,0.07399999999999995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,23,30.7,23.9,57,0,277.0,0.748,8.316,86.21,20.0,2023,1,1,2,11.684,1,1.018416793658669,0.92,0.018416793658668995,0.21299999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,24,30.7,23.9,58,0,277.0,0.126,10.42,85.105,20.0,2023,1,1,0,999.0,0,1.0053631971270276,0.96,0.005363197127027597,-0.592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,1,43.1,25.2,44,0,282.0,1.307,999.0,120.092,20.0,2023,1,0,0,999.0,0,1.0,0.03333333333333333,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,1,42.8,25.2,45,0,280.0,0.984,999.0,80.434,20.0,2023,1,0,0,999.0,0,1.0,0.025,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,2,42.8,25.3,45,0,280.0,1.202,999.0,77.221,20.0,2023,1,0,0,999.0,0,1.0,0.05,0.0,-0.10499999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,3,42.8,25.4,45,0,280.0,1.404,999.0,77.148,20.0,2023,1,0,0,999.0,0,1.0,0.075,0.0,0.41999999999999993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,4,42.4,25.4,44,0,281.0,1.5230000000000001,999.0,77.045,20.0,2023,1,0,0,999.0,0,1.0,0.1,0.0,0.3210000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,5,41.6,25.4,44,0,283.0,1.309,999.0,76.991,20.0,2023,1,0,0,999.0,0,1.0,0.125,0.0,-0.09499999999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,6,41.4,25.4,44,0,283.0,1.234,999.0,77.333,20.0,2023,1,0,0,999.0,0,1.004442077645439,0.15,0.004442077645439024,-0.28900000000000015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,7,41.0,25.4,44,0,284.0,1.217,999.0,77.237,20.0,2023,1,0,0,999.0,0,1.0031951786572455,0.175,0.003195178657245501,-0.09199999999999986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,8,41.2,25.5,43,0,284.0,1.127,999.0,77.433,20.0,2023,1,0,0,999.0,0,1.0057409307581406,0.2,0.0012988531127016145,-0.10699999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,9,40.9,25.5,42,0,286.0,0.706,999.0,78.028,20.0,2023,1,0,0,999.0,0,1.0134691067787145,0.225,0.01027392812146899,-0.5110000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,10,40.2,25.4,43,0,285.0,0.7000000000000001,999.0,79.596,20.0,2023,1,0,0,999.0,0,1.0338351235858738,0.25,0.028094192827733178,-0.42699999999999994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,11,40.0,25.3,44,0,285.0,0.545,999.0,80.164,20.0,2023,1,0,0,999.0,0,1.041212609266018,0.275,0.027743502487303617,-0.16099999999999992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,12,40.1,25.4,43,0,285.0,0.808,999.0,80.824,20.0,2023,1,0,0,999.0,0,1.0497850398098478,0.3,0.015949916223974014,0.10799999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,13,39.9,25.3,43,0,279.0,1.409,999.0,81.254,20.0,2023,1,0,0,999.0,0,1.0553701081944644,0.325,0.01415749892844631,0.864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,14,39.9,25.3,44,0,280.0,1.983,999.0,80.972,20.0,2023,1,0,0,999.0,0,1.051707342416646,0.35,0.0019223026067982651,1.175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,15,39.5,25.3,44,0,284.0,1.537,999.0,80.281,20.0,2023,1,0,0,999.0,0,1.042732267407879,0.375,-0.012637840786585475,0.1279999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,16,39.8,25.2,44,0,284.0,1.039,999.0,80.171,20.0,2023,1,0,0,999.0,0,1.0413035289839072,0.4,-0.010403813432738884,-0.9440000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,17,39.8,25.3,43,0,285.0,0.681,85.715,81.166,20.0,2023,1,1,0,999.0,0,1.0542271174552869,0.425,0.011494850047407912,-0.8559999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,18,39.9,25.3,42,0,286.0,6.766,96.056,79.836,20.0,2023,1,1,0,999.0,0,1.0369523710563573,0.45,-0.00435115792754992,5.727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,19,39.7,25.3,43,0,280.0,6.429,4.802,77.642,20.0,2023,1,1,0,999.0,0,1.0084555337636867,0.475,-0.04577158369160017,5.748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,20,39.2,25.4,43,0,280.0,5.107,5.846,77.201,20.0,2023,1,1,0,999.0,0,1.0027275915366731,0.5,-0.03422477951968417,-1.6589999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,21,39.1,25.4,43,0,280.0,4.149,5.589,77.845,20.0,2023,1,1,0,999.0,0,1.0110922055824707,0.525,0.00263667181878402,-2.2800000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,22,39.1,25.3,43,0,281.0,3.5540000000000003,5.03,78.009,20.0,2023,1,1,0,999.0,0,1.0132223246873011,0.55,0.010494733150627988,-1.553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,23,39.0,25.4,42,0,282.0,3.293,4.132,78.363,20.0,2023,1,1,0,999.0,0,1.0178202647062644,0.575,0.006728059123793706,-0.8559999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,24,38.8,25.4,42,0,282.0,2.982,3.673,78.23,20.0,2023,1,1,0,999.0,0,1.0160927900663714,0.6,0.0028704653790703194,-0.5720000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,25,38.6,25.3,42,0,282.0,1.7690000000000001,3.17,78.664,20.0,2023,1,1,0,999.0,0,1.0217298125754959,0.625,0.003909547869231478,-1.524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,26,39.1,25.4,42,0,283.0,1.4060000000000001,2.311,78.956,20.0,2023,1,1,0,999.0,0,1.0255224636645843,0.65,0.009429673598212895,-1.576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,27,39.1,25.4,41,0,283.0,1.384,3.502,79.589,20.0,2023,1,1,0,999.0,0,1.0337442038679845,0.675,0.012014391292488602,-0.38500000000000023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,28,38.9,25.4,41,0,283.0,2.81,0.9530000000000001,81.412,20.0,2023,1,1,0,999.0,0,1.0574222961125328,0.7,0.03189983244794847,1.404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,29,38.6,25.6,41,0,284.0,0.9590000000000001,1.533,78.92,20.0,2023,1,1,0,999.0,0,1.0250548765440117,0.725,-0.008689327323972762,-0.4249999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,30,38.4,25.6,40,0,283.0,100.203,0.969,79.756,20.0,2023,1,1,0,999.0,0,1.0359132885661961,0.75,-0.021509007546336667,97.393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,31,38.4,25.6,40,0,283.0,100.524,0.887,79.708,20.0,2023,1,1,0,999.0,0,1.0352898390720993,0.775,0.010234962528087532,99.565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,32,38.4,25.5,41,0,283.0,0.789,1.141,81.348,20.0,2023,1,1,0,999.0,0,1.0565910301204038,0.8,0.02067774155420765,-99.414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,33,37.9,25.5,41,0,285.0,103.799,0.772,80.956,20.0,2023,1,1,0,999.0,0,1.051499525918614,0.825,0.016209686846514693,3.2750000000000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,34,37.9,25.5,41,0,283.0,101.054,1.031,78.327,20.0,2023,1,1,0,999.0,0,1.0173526775856918,0.85,-0.03923835253471197,100.265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,35,37.6,25.3,41,0,283.0,100.658,0.729,79.148,20.0,2023,1,1,0,999.0,0,1.028016261640971,0.875,-0.023483264277643023,-3.1410000000000053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,36,37.5,25.3,41,0,283.0,100.907,0.8190000000000001,79.009,20.0,2023,1,1,0,999.0,0,1.026210855814316,0.9,0.008858178228624114,-0.14700000000000557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,37,36.8,25.3,41,0,283.0,101.085,0.898,78.602,20.0,2023,1,1,0,999.0,0,1.020924523645621,0.925,-0.0070917379953499005,0.4269999999999925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
